text,label
JUST IN: Ukraine's central bank devalues the official hryvnia exchange rate to protect its foreign-currency reserves as Russia’s invasion ravages the economy  https://t.co/rJ8LVzQhYP  ,Fed | Central Banks
"Indonesia's central bank keeps its benchmark rate unchanged to foster economic growth, as it sits out the global shift toward fighting inflation with tighter monetary policies  ",Fed | Central Banks
"Turkey has managed to push up the cost of money without budging on its ultra-loose monetary policy, taking a roundabout approach that the central bank believes will allow it to keep interest rates on hold for longer  ",Fed | Central Banks
"BOJ keeps its rock-bottom interest rates unchanged as it put concern over the economy ahead of any potential implications for the yen for now, further cementing its outlier stance compared with inflation-fighting central banks overseas  ",Fed | Central Banks
"BREAKING: Japan's central bank keeps the cost of borrowing money at an ultra low -0.1%, defying a global wave of inflation-fighting rate hikes  https://t.co/Vh7Ce3augH  ",Fed | Central Banks
"Indonesia’s central bank will probably keep its benchmark interest rate at a record low, opting to stick to a dovish path abandoned by most peers  ",Fed | Central Banks
Ghana lawmakers approved a plan by the government to borrow up to $750 million from the African Export-Import Bank for the 2022 budget  ,Fed | Central Banks
The Nigerian central bank’s plan to rein in inflation may prove to be even more difficult after diesel prices tripled in June and show little signs of relenting  ,Fed | Central Banks
The devil will be in the detail when ECB President Christine Lagarde presents a new market-calming measure to investors  ,Fed | Central Banks
"Citi, JPMorgan and Wells Fargo all increased their provisions for credit losses for the first time since the height of the pandemic leaving investors to debate whether those reserves were prudent acts or a sign of danger ahead  ",Fed | Central Banks
The devil will be in the detail when ECB President Christine Lagarde presents a new market-calming measure to investors  ,Fed | Central Banks
The ECB will be pressured to maintain its hawkish stance — even when data deteriorate and a Europe-wide recession sets in — as the risk of capital outflows mounts  ,Fed | Central Banks
Poland’s government wants to use the central bank’s record profit to pay for subsidies to about 3.8 million households that burn coal to heat their homes  ,Fed | Central Banks
"There may not be enough hawks in the ECB for a 50 basis-point rate hike this month, the Bloomberg Economics Spectrometer suggests  ",Fed | Central Banks
"The IMF is looking to assess Saudi Arabia’s commitment to financing Pakistan before the multilateral lender disburses fresh funds to the South Asian nation, sources say  ",Fed | Central Banks
"Market bets the Bank of Japan will join the rush to tighten policy have retreated ahead of Thursday’s policy decision, with no repeat expected of the fireworks lit by short sellers targeting the yen and government bonds in previous months  ",Fed | Central Banks
"There may not be enough hawks in the ECB for a 50 basis-point rate hike this month, the Bloomberg Economics Spectrometer suggests  ",Fed | Central Banks
Federal Reserve Chair Jerome Powell is using basic economic theories to explain how it will bring inflation under control  ,Fed | Central Banks
Australia’s central bank chief Philip Lowe signaled a steady series of interest rate increases as he highlighted the difficult road to a soft landing for the economy  ,Fed | Central Banks
The African Development Bank approves $1.13 billion funding for 24 African nations to tackle rising food prices and inflation  ,Fed | Central Banks
The Fed will need to go on a longer tightening cycle and raise interest rates well into next year to control inflation that Blackstone sees as “more deeply entrenched” in the US  ,Fed | Central Banks
Australia’s central bank chief Philip Lowe signaled a steady series of interest rate increases as he highlighted the difficult road to a soft landing for the economy  ,Fed | Central Banks
The ECB’s new crisis tool may need the most lawyered decision in the central bank’s history  ,Fed | Central Banks
Chinese banks are expected to hold their main lending rates steady in the absence of more easing from the central bank  ,Fed | Central Banks
The Bank of Japan is widely expected to keep monetary stimulus unchanged  ,Fed | Central Banks
"Andrew Bailey hits back against attacks from politicians in the Conservative Party, saying the BOE’s independence is more important than ever as it faces the toughest inflation test since it gained authority to set interest rates  ",Fed | Central Banks
"Nigerian lenders are impeding the use of the nation’s digital currency as they are concerned about losing revenue from traditional services, according to the central bank governor  ",Fed | Central Banks
Bank of England governor Andrew Bailey has revealed that he sent three unused vehicles to Ukraine to help its central bank distribute cash  ,Fed | Central Banks
"The Fed is making the right moves to fight surging inflation, Goldman Sachs President John Waldron said, marking a turnaround from his questioning of its policies earlier this year  ",Fed | Central Banks
World Bank President David Malpass says a lack of progress by the largest economies to reduce the debt burden of the poorest nations as borrowing costs rise will cause worsening poverty rates and instability  ,Fed | Central Banks
Canada’s export credit agency is targeting a 15% cut to its financing portfolio for upstream oil and gas production by 2030  ,Fed | Central Banks
"India’s central bank sees the rupee as moving toward its fair value and will step in to sell dollars from its reserves when it assesses a genuine shortfall, sources say  ",Fed | Central Banks
"The ECB may consider raising interest rates on Thursday by double the quarter-point it outlined just last month because of the worsening inflation backdrop, sources say  ",Fed | Central Banks
Nigeria’s central bank raises its key interest rate by 100 basis points to 14% to curb accelerating inflation  ,Fed | Central Banks
"Treasury Secretary Janet Yellen takes her friend-shoring sales pitch to Asia, trying to counter China’s trade leverage  ",Fed | Central Banks
Markets price in more aggressive interest-rate hikes from the European Central Bank  ,Fed | Central Banks
"India’s central bank sees the rupee as moving toward its fair value and will step in to sell dollars from its reserves when it assesses a genuine shortfall, sources say  ",Fed | Central Banks
"JUST IN: The ECB may consider raising interest rates on Thursday by double the quarter-point it outlined just last month because of the worsening inflation backdrop, according to people familiar with the situation  https://t.co/zgKeNiZYYV  ",Fed | Central Banks
"The RBI has foreign-exchange reserves of almost $600 billion, which it has been deploying to protect the rupee.   Authorities have raised duties on gold import and increased levies on petroleum exports.  https://t.co/oJE04EDLe9  ",Fed | Central Banks
The IMF’s board approves a $1.05 billion extended credit facility for Tanzania and plans to disburse $151.7 million immediately  ,Fed | Central Banks
"Singapore intends to broaden the scope of crypto regulations, including further tightening retail-investor access, the nation’s central bank says  ",Fed | Central Banks
"JUST IN: Singapore's central bank says it intends to expand crypto regulations, including tightening retail investors' access even more  ",Fed | Central Banks
The International Monetary Fund approved the disbursement of a $235.6 million loan to Kenya  ,Fed | Central Banks
Bank of Japan Governor Haruhiko Kuroda appears more determined than ever to weather political and market pressure in pursuit of sustainable inflation  ,Fed | Central Banks
"Randal Quarles, the Fed’s former vice chair for supervision, said the central bank should have started hiking rates before it was done tapering its bond purchases to avoid falling behind on the fight against inflation  ",Fed | Central Banks
Treasury Secretary Janet Yellen calls on “trusted” US allies to strengthen trade relationships to shore up global supply chains  ,Fed | Central Banks
US Treasury Secretary Janet Yellen said her plan to limit Russia’s oil earnings can overcome fears among potential partners that Putin may retaliate  ,Fed | Central Banks
"Bank of America posts an increase in net interest income, reaping the benefits of Federal Reserve rate hikes  ",Fed | Central Banks
China’s central bank injects additional liquidity into the financial system for the first time since June as a growing mortgage-payment boycott and a virus flareup leads to a sense of crisis  ,Fed | Central Banks
"Bank Indonesia is selling government bond holdings in the secondary market, ratcheting up its efforts to mop up excess liquidity in the financial system  ",Fed | Central Banks
This week was always going to be tricky for Christine Lagarde at the ECB — and it just got harder  ,Fed | Central Banks
China’s central bank injects additional liquidity into the financial system for the first time since June as a growing mortgage-payment boycott and a virus flareup leads to a sense of crisis  ,Fed | Central Banks
Political uncertainty in Italy may lead to an early test for the ECB’s new tool to counter unwarranted jumps in euro-area borrowing costs  ,Fed | Central Banks
Finance chiefs from the world’s biggest economies lined up to blame Russia for the global inflation wave and sharply deteriorating growth outlook  ,Fed | Central Banks
"No matter how much ECB officials dismiss the prospect of starting interest-rate hikes with a half-point move this week, there’s still a case for it  ",Fed | Central Banks
Prime Minister Mario Draghi is under mounting pressure to reverse his pledge to resign as soon as this week and avoid throwing Italy into chaos as economic warning signs are building  ,Fed | Central Banks
"Polish central bank Governor Adam Glapinski was caught on camera telling a woman how best to take advantage of the country’s mortgage “holiday,” and suggesting that interest rates may rise only once more, if at all  ",Fed | Central Banks
An emerging consensus that the Federal Reserve will finish raising interest rates this year has investors grappling with what happens after that  ,Fed | Central Banks
China’s banking regulator has asked lenders to provide credit to eligible developers so they can complete unfinished residential properties after home buyers stopped paying mortgages on at least 100 projects across 50 cities  ,Fed | Central Banks
"The ECB is in a tight spot. Inflation is mostly down to soaring energy costs, and higher rates may have a limited effect on prices  ",Fed | Central Banks
An emerging consensus that the Federal Reserve will finish raising interest rates this year has investors grappling with what happens after that  ,Fed | Central Banks
"Polish central bank Governor Adam Glapinski was caught on camera telling a woman how best to take advantage of the country’s mortgage “holiday,” and suggesting that interest rates may rise only once more, if at all  ",Fed | Central Banks
"China’s central bank will step up the implementation of its prudent monetary policy to provide stronger economic support, Governor Yi Gang said  ",Fed | Central Banks
An emerging consensus that the Federal Reserve will finish raising interest rates this year has investors grappling with what happens after that  ,Fed | Central Banks
Janet Yellen confronted Russian officials at the G-20 finance ministers' meeting in Bali  ,Fed | Central Banks
An emerging consensus that the Federal Reserve will finish raising interest rates this year has investors grappling with what happens after that  ,Fed | Central Banks
"Governments need to focus cost-of-living support to those most vulnerable in order to avoid undoing central bankers’ work in fighting inflation, the IMF’s chief said  ",Fed | Central Banks
Investor fears are rife that the ECB is running out of runway to raise interest rates before it’s even begun  ,Fed | Central Banks
"Janet Yellen said the US should still move ahead with important legislation that will help lower costs for American consumers, despite the blow to a wider fiscal package from Senator Joe Manchin  ",Fed | Central Banks
Janet Yellen confronted Russian officials at the G-20 finance ministers' meeting in Bali  ,Fed | Central Banks
"Fed officials look on track to raise interest rates by 75 basis points for the second straight month when they meet later in July, after policy makers pushed back against a bigger move  ",Fed | Central Banks
"Fed officials look on track to raise interest rates by 75 basis points for the second straight month when they meet later in July, after policy makers pushed back against a bigger move  ",Fed | Central Banks
