title tokens,label
'|ผาสุก|'| |แจง|ไม่|เข้าร่วม|คณะกรรมการ|ปรองดอง|ฯ,การเมือง
ก.|แรงงาน| |เปิด| |5| |กลยุทธ์| |ช่วย|ผู้สูงอายุ|มี|อาชีพ| |มี|งาน|ทำ,คุณภาพชีวิต
สมาคม|องค์การ|พิทักษ์|รัฐธรรมนูญ|ไทย| |ร้อง| |สตง.|-|ปปช.|สอบ|ไมค์|ทำเนียบ|แพง,การเมือง
แม่บ้าน|อีสาน|บุก|กรม|คุ้มครอง|สิทธิ|ฯ| |ร้อง| |9| |เดือน|แล้ว| |ลูก|-|ผัว|เสื้อ|แดง|ยัง|ไม่|ได้|ประกันตัว,การเมือง
ผูกไมตรี| |กกต.|พิจิตร|นำ|ผล|ไม้เลี้ยง|ฝูง|ลิง|ฉีก|บัญชี|ผู้|มี|สิทธิ|ประชามติ,การเมือง
"อบต.|-|โยธา|ฯ| |จับมือ|ชาวบ้าน|พี|พี|ค้าน|  |""|แผน|ฮุบ|เกาะ|""",สิ่งแวดล้อม
"ตั้ง| |3| |คณะ|เจรจา| |131| |คนไทย| |ทูต|มาเลย์| |-| |มะกัน|พบ| |""|ชิด|ชัย|""| |ถกปัญหา|ใต้",การเมือง
"ชาว|ฝาง|โวย|  |""|ส้ม|ธนา|ธร|""|  |สร้างเรื่อง|ใส่ร้าย",สิ่งแวดล้อม
กกต.| |สรุป|ผล|การเลือกตั้ง| |ส.ว.|  |ยอด|ใช้|สิทธิ|ฮวบ| |62.52|%,การเมือง
"โครงการ|รณรงค์|เพื่อ|แรงงาน|ไทย|ชี้| |""|ข้อดี|-|ข้อเสีย|""| |จดทะเบียน|แรงงาน|ข้ามชาติ|เพิ่ม",การเมือง
ปะติดปะต่อ|จิก|ซอ|ว์|การเมือง|ไทย,การเมือง
อดีต|ผู้พิพากษา|ศาลฎีกา|ชี้|ช่องทาง|การต่อสู้|คดี| |สลาย|ชุมนุม|แดง| |53,การเมือง
ศาล|ไม่|ถอน|ประกัน| |‘|ไท|กร|’| |คดี|ก่อการร้าย| |ชี้|ไม่|ผิด|เงื่อนไข,การเมือง
"""|สุร|นันท์|""| |ส่งสัญญาณ|จับตา|วิทยุ|ชุมชน|มลายู|ชายแดน|ใต้",การเมือง
"รับสมัคร|บุคคล|เข้า|รับ|การ|สรรหา|เป็น| |""|กรรมการ|สิทธิ|ฯ""| |ชุด|ใหม่| |14|-|20| |มี|.ค.|นี้",การเมือง
ไทยใหญ่|พร้อม|รบ|พม่า,สิ่งแวดล้อม
ชำนาญ|  |จันทร์|เรือง| |:| |เลือกตั้ง|นายกรัฐมนตรี|โดย|ตรงกัน|ดี|ไหม,การเมือง
สภา|จี้|รัฐ|ดูแล| |3| |พัน|ครอบครัว|ผู้ต้องขัง| |ใต้|ป่วน|ยิง|ช่างซ่อม|รองเท้า| |ตร.|รวบ|มือ|บึ้ม|หาดใหญ่,การเมือง
นัก|กิจกรรม|สหรัฐ|แขวน|ป้าย| |'|ยินดีต้อนรับ|ผู้ลี้ภัย|'| |ที่|ฐาน|เทพี|เสรีภาพ,ต่างประเทศ
ผู้นำ|กะเหรี่ยง|พอใจ|ผล|เจรจา| |แต่|หวัง|พม่า|เป็น|สหพันธรัฐ|แท้จริง| |ชนกลุ่มน้อย|มี|สิทธิ|เสียง,ต่างประเทศ
เพ็ญ| |ภัค|ตะ|:| |หิว|ประหาร|-|ประหาร|หิว,การเมือง
“กษิต”| |บิน|ไป|เยอรมัน|เพื่อ|แก้ปัญหา|ถูก|อายัด|เครื่องบิน|พระ|ราช|พาหนะ,การเมือง
ไข้หวัด|นก|กับ|ความ|ฉลาด|ของ|คนไทย,สิ่งแวดล้อม
หญิง|อินเดีย|ใช้|กฎหมาย|เก่า|ปี| |2404| |ฟ้อง|สามี| |'|คบชู้|เพศ|เดียวกัน|',ต่างประเทศ
มติ|บอร์ด| |กสทช.| |6|:|0| |ไม่|เลื่อน|เก็บ|เงิน|ประมูล|ทีวี|ดิจิทัล,เศรษฐกิจ
ตำรวจ|ตั้ง| |3| |ปมสังหาร| |‘|ผู้ใหญ่|จบ|’| |น้องชาย|ชี้|ปม|ต้าน|นายทุน|ทิ้ง|กาก|สารพิษ,สิ่งแวดล้อม
หวั่น|พรรค|ขวาจัด|ฉวยโอกาส|ทำคะแนน|-|หลัง|รัฐบาล|สวีเดน|มี|นโยบาย|รับ|ผู้ลี้ภัย,ต่างประเทศ
"ประจาน|ไทย|  |""|ศูนย์กลาง|การค้า|มนุษย์|""",สิ่งแวดล้อม
สถานการณ์|สุขภาพ|คนไทย| |ไฟ|ใต้|ส่ง|ผลกระทบ|มาก|ที่สุด,การเมือง
ม็อบ|เกษตร|ถอนตัว|หลัง|หน่อย|-|มิ้ง|รับ|ข้อเรียกร้อง,การเมือง
ข่าว|พล|เมืองเหนือ| |:| |ต้อง|ประกาศ|ภาวะฉุกเฉิน|?| |เชียงใหม่|หายใจ|ไม่|สะดวก| |(|มาก|),การเมือง
"10| |Quotes| |of| |The| |Year| |2015| |การ|กลับมา|ของ|คำ|ว่า| |""|แถว|นี้|แม่|ง|เถื่อน|""",การเมือง
"ข้า|แต่|ศาล|ที่|เคา|รพ.|.....| |""ผมขอ|คัดค้าน| |พ.ร.ก.|ฉุกเฉิน|""| |เปิด|จดหมาย|ของ|ผู้|ถูก|ควบคุมตัว|ตาม|หมาย| |ฉฉ.",การเมือง
มา|แล้ว|!| |พธม.| |ค้าน|แก้ไข| |รธน.| |หาก|ดื้อ|แก้|เจอ|ชุมนุม|ใหญ่|แน่,การเมือง
ข่าว|มอนิเตอร์|ประจำ|วันที่| |27| |พฤศจิกายน| |2550,การเมือง
กวี|ประชา|ไท|:| |อย่า|ปิด|ตาจน|มองข้าม|ความเป็นจริง,การเมือง
กรีนพีซ|โต้|กรมวิชาการเกษตร|เซ็น|เอ็มโอยู|กับ|คอร์|แนล| |ไทย|เสีย|ประโยชน์,การเมือง
1| |ใน|ผู้ต้องหา|ป่วย| |ศาลทหาร|เลื่อน|สอบ| |19| |แกนนำ| |นปช.| |คดี|เปิด|ศูนย์|ปราบ|โกง|ประชามติ,การเมือง
"""|ครู|จู|ห|ลิง|""| |เสียชีวิต|แล้ว",สังคม
ใบตอง|แห้ง|:| |สงสาร|ผี|พฤษภาทมิฬ,การเมือง
ข่าว|มอนิเตอร์| |2| |พฤศจิกายน| |2550,การเมือง
จดหมาย|เปิดผนึก|แลกเปลี่ยน|กับ| |พระ|ไพศาล| |วิ|สา|โล| |“|ความเป็นกลาง|ลง|ลึก|ถึง|ความเป็นจริง|หรือไม่| |?”,การเมือง
เหยื่อ| |112| |บน|เส้น|ทางรถไฟ|ความ|ไว|สูง,การเมือง
จับตา|สถานการณ์| |23| |พ.ค.| |53| |(|18.02| |น.|),การเมือง
ประธาน| |คมช.| |รุด|ขอขมา|ประธาน|องคมนตรี,การเมือง
เตรียม|ยุบ|รวม|กองทุน|กู้|เรียน| |กย|ศ.|-|กรอ.| |เป็น| |กพ|ศ.,การเมือง
ศาล|สั่ง|คดี|ชันสูตร| |'|เกรียงไกร| |คำ|น้อย|'| |ตาย|เพราะ|เสีย|เลือด|มาก| |วิถีกระสุน|มาจาก|ทหาร,การเมือง
ว้า|แดง| |UWSA| |ทรุด|หนัก| |วอน|พม่า|ผ่อนปรน|ให้|ส่ง|สินค้าเข้า|จีน,การเมือง
บทความ|จาก|ชาว|มาเลย์|มุสลิม| |สาเหตุ|ที่|สนับสนุน|ให้|มี|เสรีภาพ|ใน|การ| |'|ล่วงละเมิด|'| |ความเชื่อ|เขา,ต่างประเทศ
กลุ่ม|รัก|เชียงใหม่| |51| |วาง|หรีด|-|เผา|โลงศพ|บ้าน| |ส.ส.|เพื่อ|แผ่นดิน,การเมือง
'|อร|รถจักร|์|-|สม|ชาย|'| |ยื่น|คำให้การ|ตร.| |แถลง| |5| |ประเด็น|ต่อ|สู้คดี| |'|มหาลัย|ไม่|ใช่|ค่ายทหาร|',การเมือง
"พันธมิตร|ฟันธง| |""|ตุลาการ|ภิ|วัฒน|์""| |เปลี่ยน|การเมือง",การเมือง
เสนอ|ยกเลิก|ให้|งบ| |ส.ส.|-|ส.ว.|ไป|ดูงาน|เมืองนอก,การเมือง
นายก|ยัน|ไม่|กดดัน|ม้ง|กลับ|ลาว|หลัง|ปะทะ|เจ้าหน้าที่ตำรวจ|ที่|ศูนย์|กักกัน|หนองคาย,การเมือง
ร่างกาย| |ความรู้สึก| |และ|สุขภาพ,คุณภาพชีวิต
"""|หลักสูตร|ของ|ชุมชน|เพื่อ|ชุมชน|""| |แนวทาง|แก้ปัญหา|โรงเรียน|ถูก|เผา|และ|ครู|โดน|ทำร้าย|ที่|ชายแดน|ใต้",การเมือง
